structure_name,size,mode,num_atoms,num_edges,train_mean_ms,train_steps_per_s,train_peak_mem_mb,infer_mean_ms,infer_steps_per_s,infer_peak_mem_mb
TiO2.cif,4,eager,768,36352,401.98921661376954,2.487628918068213,9284.92431640625,237.36142323811848,4.212984512638394,3172.82373046875
TiO2.cif,4,compile,768,36352,390.93021392822266,2.558001311670442,7175.5947265625,64.90068677266439,15.408157443738968,3986.8447265625
