structure_name,size,mode,num_atoms,num_edges,amp,compile_bucket_atoms,compile_bucket_edges,train_mean_ms,train_steps_per_s,train_peak_mem_mb,infer_mean_ms,infer_steps_per_s,infer_peak_mem_mb
AlN_mp-661_computed.cif,2,eager,32,1504,none,,,232.1756134033203,4.307084561300869,420.0439453125,41.602142333984375,24.03722365958808,167.1240234375
AlN_mp-661_computed.cif,2,compile,32,1504,none,512,,30.337024688720703,32.96302159690036,379.27392578125,41.72083282470703,23.968840799548975,241.6015625
