structure_name,size,mode,num_atoms,num_edges,train_mean_ms,train_steps_per_s,train_peak_mem_mb,infer_mean_ms,infer_steps_per_s,infer_peak_mem_mb
TiO2.cif,4,eager,768,36352,410.717350769043,2.4347644386767726,9281.36181640625,237.26199900309246,4.214749956595308,3166.69873046875
TiO2.cif,4,compile,768,36352,385.5859069824219,2.593455782204167,7171.7666015625,64.13370310465494,15.592425691810991,3984.7470703125
