structure_name,size,mode,num_atoms,num_edges,amp,compile_bucket_atoms,compile_bucket_edges,train_mean_ms,train_steps_per_s,train_peak_mem_mb,infer_mean_ms,infer_steps_per_s,infer_peak_mem_mb
TiO2.cif,2,eager,96,4544,bfloat16,,,1504.0809326171875,0.6648578399700489,627.2919921875,318.4643389383952,3.1400690053194413,290.07958984375
TiO2.cif,2,compile,96,4544,bfloat16,512,4544,52.28287887573242,19.126720285943534,544.8203125,9.889504114786783,101.11730460830694,337.47705078125
