structure_name,size,mode,num_atoms,num_edges,train_mean_ms,train_steps_per_s,train_peak_mem_mb,infer_mean_ms,infer_steps_per_s,infer_peak_mem_mb
AlN_mp-661_computed.cif,2,eager,32,1504,27.198461771011353,36.766785137305796,422.9169921875,15.538949410120646,64.3544150641672,167.1240234375
AlN_mp-661_computed.cif,2,compile,32,1504,41.74591946601868,23.95443705136267,365.89013671875,5.09555200735728,196.2495915174915,233.3818359375
AlN_mp-661_computed.cif,3,eager,108,5076,101.71729230880737,9.831170072479537,1254.0830078125,59.04503075281779,16.936226253930393,456.88818359375
AlN_mp-661_computed.cif,3,compile,108,5076,101.506112575531,9.85162346017238,1084.537109375,12.067466696103414,82.86743400111476,629.52734375
AlN_mp-661_computed.cif,4,eager,256,12032,194.23129558563232,5.148500899326606,2827.39111328125,95.86792246500652,10.431017740736143,994.9873046875
AlN_mp-661_computed.cif,4,compile,256,12032,185.9568738937378,5.377590938485203,2432.64013671875,25.784746726353962,38.78261867811656,1374.763671875
