structure_name,size,mode,num_atoms,num_edges,train_mean_ms,train_steps_per_s,train_peak_mem_mb,infer_mean_ms,infer_steps_per_s,infer_peak_mem_mb
TiO2.cif,4,eager,768,36352,403.1419334411621,2.4805159598857465,8332.90869140625,237.0870329538981,4.217860367734457,2887.94873046875
TiO2.cif,4,compile,768,36352,393.95386123657227,2.5383683177038145,7174.6689453125,69.29443581899007,14.431173126399148,3983.9033203125
