structure_name,size,mode,num_atoms,num_edges,train_mean_ms,train_steps_per_s,train_peak_mem_mb,infer_mean_ms,infer_steps_per_s,infer_peak_mem_mb
TiO2.cif,4,eager,768,36352,400.3570251464844,2.4977705827295416,8332.90869140625,232.49057833353677,4.301249569629334,2887.94873046875
TiO2.cif,4,compile,768,36352,393.99746322631836,2.5380874074957793,7174.6689453125,66.62019284566243,15.01046390419011,3983.9033203125
