structure_name,size,mode,num_atoms,num_edges,amp,compile_bucket_atoms,compile_bucket_edges,train_mean_ms,train_steps_per_s,train_peak_mem_mb,infer_mean_ms,infer_steps_per_s,infer_peak_mem_mb
TiO2.cif,2,eager,96,4544,none,,,189.5502456665039,5.275646024534346,1124.4794921875,38.52787160873413,25.95523599526592,407.90771484375
TiO2.cif,2,compile,96,4544,none,,,99.89221649169922,10.010789980649768,974.86572265625,12.385536074638367,80.73933933692878,557.54443359375
