structure_name,size,mode,num_atoms,num_edges,amp,compile_bucket_atoms,compile_bucket_edges,train_mean_ms,train_steps_per_s,train_peak_mem_mb,infer_mean_ms,infer_steps_per_s,infer_peak_mem_mb
TiO2.cif,2,eager,96,4544,none,,,363.03104400634766,2.7545853626295242,1124.4794921875,62.49028778076172,16.00248671454927,407.90771484375
TiO2.cif,2,compile,96,4544,none,,,101.18041610717773,9.883335515646886,974.86572265625,36.743680000305176,27.215564690082605,555.96630859375
