op,calls,self_device_ms,device_total_ms,self_cpu_ms,self_device_mem_mb,intensity_hint
aten::scatter_reduce_,3,2.952905999999999,2.952905999999999,0.0705029999999997,0.0,io_bound_likely
"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, c10::BFloat16, long>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<true, c10::BFloat16, long>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1})",3,2.952905999999999,2.952905999999999,0.0,0.0,io_bound_likely
aten::mm,53,1.9941020000000016,1.9941020000000016,0.49121400000000265,0.0,compute_bound_likely
aten::bmm,12,1.865900999999998,1.882605999999998,0.14317399999999908,1.1513671875,compute_bound_likely
void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_32x1_nn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_32x1_nn_align8::Params),10,0.819601999999998,0.819601999999998,0.0,0.0,compute_bound_likely
