op,calls,self_device_ms,device_total_ms,self_cpu_ms,self_device_mem_mb,intensity_hint
aten::bmm,99,18.90441799999999,19.143414999999987,1.0011790000000147,18.57421875,compute_bound_likely
aten::mm,238,7.440114000000017,7.440114000000017,2.1276590000000053,0.0,compute_bound_likely
aten::scatter_reduce_,5,5.4687819999999965,5.4687819999999965,0.07975199999999813,0.0,io_bound_likely
"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<true, c10::BFloat16, long>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<true, c10::BFloat16, long>::operator()<at::native::ReduceAdd>(at::TensorIterator&, long, long, long, at::native::ReduceAdd const&)::{lambda(int)#1})",5,5.4687819999999965,5.4687819999999965,0.0,0.0,io_bound_likely
triton_poi_fused_add_slice_backward_69,1,5.418191999999996,5.418191999999996,0.013610000000000582,0.0,compute_bound_likely
