op,calls,self_device_ms,device_total_ms,self_cpu_ms,self_device_mem_mb,intensity_hint
aten::bmm,99,199.73615199999995,201.24854799999997,0.9349999999999927,226.33203125,compute_bound_likely
aten::mm,214,49.94501000000041,49.94501000000041,1.8604309999999769,0.0,compute_bound_likely
void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4::Params),37,47.11820900000004,47.11820900000004,0.0,0.0,compute_bound_likely
"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, true, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float> >(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",4,36.79684499999998,36.79684499999998,0.0,0.0,compute_bound_likely
triton_poi_fused_add_scatter_add_slice_backward_60,1,34.01995799999998,34.01995799999998,0.014171000000000277,0.0,io_bound_likely
triton_poi_fused_add_scatter_add_slice_backward_60,1,34.01995799999998,34.01995799999998,0.0,0.0,io_bound_likely
void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_tt_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_tt_align4::Params),6,31.345792999999993,31.345792999999993,0.0,0.0,compute_bound_likely
void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_tn_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_tn_align4::Params),62,20.597767000000108,20.597767000000108,0.0,0.0,compute_bound_likely
"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, true, false, 5, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",36,14.466804999999997,14.466804999999997,0.0,0.0,compute_bound_likely
"void gemmk1_kernel<int, float, 256, 5, false, false, true, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float, 0>(cublasGemmk1Params<float, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float, biasType<cublasGemvTensorStridedBatched<float>::value_type, float>::type>)",21,13.567565000000082,13.567565000000082,0.0,0.0,compute_bound_likely
ampere_sgemm_32x128_tn,30,13.36330800000002,13.36330800000002,0.0,0.0,compute_bound_likely
ampere_sgemm_32x128_nn,35,13.117131999999968,13.117131999999968,0.0,0.0,compute_bound_likely
"void gemmk1_kernel<int, float, 256, 5, false, false, false, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float, 0>(cublasGemmk1Params<float, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float, biasType<cublasGemvTensorStridedBatched<float>::value_type, float>::type>)",26,10.997336999999934,10.997336999999934,0.0,0.0,compute_bound_likely
"void gemv2N_kernel<int, int, float, float, float, float, 128, 2, 4, 4, 1, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",18,9.234955000000006,9.234955000000006,0.0,0.0,compute_bound_likely
triton_poi_fused_add_109,2,8.293284000000014,8.293284000000014,0.02572099999999864,0.0,compute_bound_likely
triton_poi_fused_add_109,2,8.293284000000014,8.293284000000014,0.0,0.0,compute_bound_likely
triton_poi_fused_add_scatter_add_slice_backward_26,1,6.6992870000000115,6.6992870000000115,0.008749999999998181,0.0,io_bound_likely
triton_poi_fused_add_scatter_add_slice_backward_26,1,6.6992870000000115,6.6992870000000115,0.0,0.0,io_bound_likely
triton_poi_fused_add_gather_91,1,6.625685999999987,6.625685999999987,0.011600000000002183,0.0,compute_bound_likely
triton_poi_fused_add_gather_91,1,6.625685999999987,6.625685999999987,0.0,0.0,compute_bound_likely
