structure_name,size,num_atoms,num_edges,amp,tf32,energy_abs_max,energy_rel_max,energy_rel_rms,force_abs_max,force_rel_max,force_rel_rms,pass
TiO2.cif,2,96,4544,none,True,9.5367431640625e-07,1.0500031777382901e-07,1.0500032550099749e-07,5.094707012176514e-05,1.9984229803085327,0.00026932791062773503,True
TiO2.cif,3,324,15336,none,True,0.0001220703125,4.4357091155688977e-07,4.4357090547459483e-07,0.000106041319668293,1.7215391397476196,5.909722035777876e-05,True
TiO2.cif,4,768,36352,none,True,0.0001220703125,2.3253664949152153e-07,2.3253664341493967e-07,3.871321678161621e-05,1.978515386581421,0.00012728116140804798,True
AlN_mp-661_computed.cif,2,32,1504,none,True,0.0,0.0,0.0,4.740431904792786e-06,1.854365348815918,0.00014345619850400637,True
AlN_mp-661_computed.cif,3,108,5076,none,True,1.9073486328125e-06,9.98358089532303e-08,9.983581002682465e-08,5.56260347366333e-05,1.9710174798965454,0.0002339511978909153,True
AlN_mp-661_computed.cif,4,256,12032,none,True,1.52587890625e-05,1.86304518479119e-07,1.8630454775921514e-07,7.013324648141861e-06,1.709218978881836,3.214319409637002e-05,True
