op,calls,self_device_ms,device_total_ms,self_cpu_ms,self_device_mem_mb,intensity_hint
aten::bmm,57,71.54547800000041,71.54547800000041,0.9205269999995944,2221.14453125,compute_bound_likely
aten::copy_,309,70.6348320000004,70.6348320000004,1.0627889999990585,0.0,io_bound_likely
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",255,65.83941400000057,65.83941400000057,0.0,0.0,io_bound_likely
aten::mul,403,52.8483860000003,52.8483860000003,2.8311960000001184,7403.16845703125,mixed
"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",225,50.077203999999384,50.077203999999384,0.0,0.0,compute_bound_likely
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",171,47.177493000000425,47.177493000000425,0.0,0.0,compute_bound_likely
aten::add,150,34.90464999999982,34.90464999999982,0.9773190000000331,3615.22216796875,mixed
aten::add_,102,22.148999999999475,22.148999999999475,0.5225369999997783,0.0,compute_bound_likely
aten::sum,65,20.840805999999837,20.840805999999837,0.4817260000000824,546.89892578125,mixed
aten::mm,175,20.32630999999996,20.32630999999996,2.7148450000010085,2289.1748046875,compute_bound_likely
void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1::Params),4,19.56758300000004,19.56758300000004,0.0,0.0,compute_bound_likely
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",49,19.514136999999813,19.514136999999813,0.0,0.0,compute_bound_likely
aten::fill_,202,17.67588399999978,17.67588399999978,0.45870000000018124,0.0,compute_bound_likely
"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",202,17.67588399999978,17.67588399999978,0.0,0.0,compute_bound_likely
"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float> >(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",4,16.808988000000014,16.808988000000014,0.0,0.0,compute_bound_likely
"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",6,8.328877999999998,8.328877999999998,0.0,0.0,compute_bound_likely
ampere_sgemm_128x128_tt,2,8.125994999999996,8.125994999999996,0.0,0.0,compute_bound_likely
aten::gather,6,8.01335300000006,8.01335300000006,0.11125299999979324,1988.005859375,mixed
"void gemmk1_kernel<int, float, 256, 5, false, false, true, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float, 0>(cublasGemmk1Params<float, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float, biasType<cublasGemvTensorStridedBatched<float>::value_type, float>::type>)",18,7.1480620000001505,7.1480620000001505,0.0,0.0,compute_bound_likely
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",18,7.1301729999999806,7.1301729999999806,0.0,0.0,compute_bound_likely
