op,calls,self_device_ms,device_total_ms,self_cpu_ms,self_device_mem_mb,intensity_hint
ampere_sgemm_32x128_tn,57,6.024961000000039,6.024961000000039,0.0,0.0,compute_bound_likely
ampere_sgemm_32x128_nn,45,5.224756999999743,5.224756999999743,0.0,0.0,compute_bound_likely
Memcpy DtoD (Device -> Device),53,4.795658999999927,4.795658999999927,0.0,0.0,mixed
"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, true, false, 5, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",18,4.708332000000111,4.708332000000111,0.0,0.0,mixed
ampere_sgemm_64x64_tn,4,3.484630999999994,3.484630999999994,0.0,0.0,compute_bound_likely
"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",56,2.9296449999997276,2.9296449999997276,0.0,0.0,mixed
"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",120,2.417411000000211,2.417411000000211,0.0,0.0,mixed
"void gemv2N_kernel<int, int, float, float, float, float, 128, 2, 4, 4, 1, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",8,2.399686000000016,2.399686000000016,0.0,0.0,mixed
ampere_sgemm_128x128_nn,3,2.0190709999999963,2.0190709999999963,0.0,0.0,compute_bound_likely
"void gemmk1_kernel<int, float, 256, 5, true, false, false, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float, 0>(cublasGemmk1Params<float, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float, biasType<cublasGemvTensorStridedBatched<float>::value_type, float>::type>)",8,1.786332000000053,1.786332000000053,0.0,0.0,compute_bound_likely
"void gemmk1_kernel<int, float, 256, 5, false, false, false, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float, 0>(cublasGemmk1Params<float, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float, biasType<cublasGemvTensorStridedBatched<float>::value_type, float>::type>)",12,1.7856279999999678,1.7856279999999678,0.0,0.0,compute_bound_likely
ampere_sgemm_64x32_sliced1x4_tt,3,1.5877689999999711,1.5877689999999711,0.0,0.0,compute_bound_likely
ampere_sgemm_128x32_tt,3,1.5084710000000197,1.5084710000000197,0.0,0.0,compute_bound_likely
"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",16,1.3239920000000567,1.3239920000000567,0.0,0.0,mixed
ampere_sgemm_128x64_nn,5,1.2898120000000344,1.2898120000000344,0.0,0.0,compute_bound_likely
