op,calls,self_device_ms,device_total_ms,self_cpu_ms,self_device_mem_mb,intensity_hint
ampere_sgemm_32x128_tn,57,6.04411000000019,6.04411000000019,0.0,0.0,compute_bound_likely
ampere_sgemm_32x128_nn,45,5.283908999999942,5.283908999999942,0.0,0.0,compute_bound_likely
Memcpy DtoD (Device -> Device),53,4.797377000000036,4.797377000000036,0.0,0.0,mixed
"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, true, false, 5, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",18,4.710780000000028,4.710780000000028,0.0,0.0,mixed
ampere_sgemm_64x64_tn,4,3.4907320000000763,3.4907320000000763,0.0,0.0,compute_bound_likely
"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",56,2.9306599999997704,2.9306599999997704,0.0,0.0,mixed
"void gemv2N_kernel<int, int, float, float, float, float, 128, 2, 4, 4, 1, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",8,2.4164789999999923,2.4164789999999923,0.0,0.0,mixed
"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",120,2.416476000000381,2.416476000000381,0.0,0.0,mixed
ampere_sgemm_128x128_nn,3,2.0365050000000045,2.0365050000000045,0.0,0.0,compute_bound_likely
"void gemmk1_kernel<int, float, 256, 5, false, false, false, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float, 0>(cublasGemmk1Params<float, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float, biasType<cublasGemvTensorStridedBatched<float>::value_type, float>::type>)",12,1.8003089999998338,1.8003089999998338,0.0,0.0,compute_bound_likely
"void gemmk1_kernel<int, float, 256, 5, true, false, false, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float, 0>(cublasGemmk1Params<float, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float, biasType<cublasGemvTensorStridedBatched<float>::value_type, float>::type>)",8,1.799320000000007,1.799320000000007,0.0,0.0,compute_bound_likely
ampere_sgemm_64x32_sliced1x4_tt,3,1.5940680000000285,1.5940680000000285,0.0,0.0,compute_bound_likely
ampere_sgemm_128x32_tt,3,1.5087230000000273,1.5087230000000273,0.0,0.0,compute_bound_likely
"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",16,1.3283049999999057,1.3283049999999057,0.0,0.0,mixed
ampere_sgemm_128x64_nn,5,1.293393999999971,1.293393999999971,0.0,0.0,compute_bound_likely
